,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,TARGET(PRICE_IN_LACS)
8909,0,0,3,0,1377.199694,1,72.0
8910,1,1,2,0,570.0,0,22.8
8911,0,1,3,0,1480.165779,1,75.0
8912,0,1,3,0,1680.8552760000002,1,84.9
8913,0,0,3,0,1821.103374,1,1020.0
8914,0,0,4,0,2610.086722,1,310.0
8915,0,0,2,0,750.0,1,21.0
8916,0,0,3,0,2072.002072,1,160.0
8917,0,0,3,0,1690.1968579999998,1,85.0
8918,0,0,2,0,1225.02827,1,65.0
8919,0,0,3,0,1100.0,1,33.0
8920,0,0,4,0,2985.074627,1,250.0
8921,0,1,3,0,2070.036226,1,120.0
8922,0,0,3,0,1218.314011,1,310.0
8923,0,0,1,0,436.0284041000001,1,35.0
8924,1,1,3,0,1300.0,0,39.0
8925,0,1,3,0,1475.128645,1,43.0
8926,0,0,1,0,511.991377,1,19.0
8927,0,0,1,0,650.0893873,1,40.0
8928,1,1,2,0,616.1587636,1,240.0
8929,0,0,1,0,548.5479613,1,18.7
8930,0,0,2,0,1200.0,1,42.0
8931,0,0,4,0,4000.0,1,3200.0
8932,1,0,2,0,1115.866707,1,36.5
8933,0,0,6,0,2250.0225,1,750.0
8934,0,0,2,0,1050.098447,1,48.0
8935,0,1,3,0,1575.2351099999996,1,60.3
8936,0,0,1,0,629.0507052999999,1,33.0
8937,0,0,3,0,1377.004033,1,280.0
8938,0,0,2,0,1000.0,1,23.0
8939,0,1,3,0,2758.132956,1,78.0
8940,0,0,3,0,1515.151515,1,75.0
8941,0,0,3,0,1291.382954,1,110.0
8942,0,0,3,0,1400.1680199999996,1,100.0
8943,0,0,3,0,1747.5970539999996,1,140.0
8944,1,1,2,0,558.121632,1,14.5
8945,0,1,1,0,690.0782088999998,1,45.0
8946,1,1,1,0,600.0292697000001,1,41.0
8947,0,0,2,0,700.0,1,70.0
8948,0,0,3,0,1429.93327,1,75.0
8949,0,0,2,0,955.2145318,1,30.5
8950,0,0,2,0,981.1515621,1,38.0
8951,0,0,1,0,700.0283795,1,74.0
8952,0,0,2,0,750.0,1,24.0
8953,0,0,2,0,1385.041551,1,65.0
8954,0,0,2,0,1115.04657,1,85.0
8955,0,0,2,0,1135.0737800000004,1,90.0
8956,0,0,3,0,1490.2264369999998,1,77.0
8957,0,1,2,0,700.0259269,1,27.0
8958,0,0,1,0,700.0350017999998,1,40.0
8959,0,0,2,0,1351.351351,1,240.0
8960,0,0,2,0,1213.7559,1,36.0
8961,0,1,5,0,4250.0,1,340.0
8962,0,0,1,0,588.0969183999998,1,25.0
8963,0,0,2,0,1378.122308,1,32.0
8964,0,0,2,0,987.3104302000003,1,31.9
8965,0,0,3,0,1404.180629,1,88.0
8966,0,0,2,0,1176.124669,1,40.0
8967,0,0,3,0,1175.241577,1,45.0
8968,0,0,3,0,1650.051564,1,48.0
8969,0,0,1,0,600.0,1,12.0
8970,0,0,3,0,2230.0,1,66.9
8971,0,1,3,0,1423.562412,1,60.9
8972,1,0,1,0,441.91185020000006,0,38.0
8973,0,0,2,0,796.0808327999998,1,26.0
8974,0,0,4,0,2111.324376,0,110.0
8975,0,1,3,0,2491.177081,1,120.0
8976,0,0,3,0,1285.189718,1,42.0
8977,0,0,1,0,575.0130684999998,1,22.0
8978,0,0,4,0,2502.737369,1,160.0
8979,0,0,4,0,1792.114695,1,75.0
8980,1,1,3,0,1499.556949,1,220.0
8981,0,0,3,0,2064.135643,1,280.0
8982,0,1,3,0,1670.581327,1,56.9
8983,1,0,3,0,1379.897785,1,40.5
8984,0,1,3,0,990.8218607,1,190.0
8985,0,0,3,0,1750.547046,1,48.0
8986,0,1,3,0,1338.05513,1,69.9
8987,1,1,1,0,599.245283,1,39.7
8988,1,1,3,0,1994.163424,1,61.5
8989,0,0,2,0,1250.0,1,80.0
8990,0,0,3,0,1411.7647060000004,0,240.0
8991,1,1,2,0,1250.718804,1,43.5
8992,0,0,2,0,850.0510031,1,25.0
8993,1,0,3,0,760.4562738,1,66.0
8994,1,0,2,0,1097.560976,1,45.0
8995,0,0,1,0,650.1422186000002,1,16.0
8996,0,1,3,0,1333.333333,1,160.0
8997,0,0,2,0,1176.792556,1,86.0
8998,0,0,2,0,912.0569479,1,61.5
8999,0,0,2,0,800.0,1,80.0
9000,0,1,1,0,580.1569507,1,20.7
9001,0,0,2,0,1085.069444,1,25.0
9002,1,1,3,0,1614.850037,1,88.3
9003,0,1,2,0,812.8429181,1,240.0
9004,0,0,2,0,985.0651414,1,62.0
9005,0,0,3,0,1700.1020059999996,1,50.0
9006,0,0,4,0,3334.299797,1,230.0
9007,0,0,2,0,950.0542888,1,35.0
9008,0,0,3,0,1350.048216,1,70.0
9009,1,0,2,0,805.0120752,1,230.0
9010,0,0,3,0,1610.046691,1,100.0
9011,0,0,1,0,540.0328716,1,23.0
9012,0,0,1,0,575.0236774,1,85.0
9013,0,0,2,0,1260.173274,1,48.0
9014,0,0,3,0,1510.269835,1,75.0
9015,0,1,2,0,1036.975587,1,87.5
9016,0,1,2,0,1030.721966,1,67.1
9017,0,0,2,0,975.177305,1,27.5
9018,0,0,3,0,1384.970505,1,54.0
9019,0,0,3,0,1334.927276,1,67.0
9020,0,1,3,0,1611.8633140000004,1,300.0
9021,0,1,2,0,1210.067764,1,100.0
9022,0,1,2,0,1332.267519,1,150.0
9023,0,1,2,0,989.6091044,1,20.0
9024,1,1,1,0,570.0087694,0,39.0
9025,0,1,2,0,1290.045152,1,120.0
9026,0,0,1,0,350.0175009,1,10.0
9027,0,0,3,0,1350.298624,0,52.0
9028,0,0,3,0,1750.150875,1,58.0
9029,0,0,2,0,1140.096618,1,59.0
9030,0,0,2,0,1195.10009,1,120.0
9031,0,0,1,0,699.9860003,1,300.0
9032,0,0,2,0,1159.756451,1,40.0
9033,1,0,3,0,1250.0,1,48.0
9034,0,1,2,0,1164.973141,1,180.0
9035,0,0,3,0,1394.230769,1,72.5
9036,1,1,2,0,57800.5755,0,9240.0
9037,0,0,4,0,3200.0,1,400.0
9038,1,0,2,0,1139.534884,1,49.0
9039,0,0,5,0,5042.179773,1,520.0
9040,0,0,1,0,630.00063,1,300.0
9041,1,1,4,0,3312.883436,1,270.0
9042,0,0,2,0,871.0801393999999,0,25.0
9043,0,0,2,0,712.1525385,1,31.0
9044,1,1,1,0,485.7184283,1,33.5
9045,0,0,3,0,1418.778894,1,89.0
9046,0,0,4,0,2575.532442,1,260.0
9047,0,0,3,0,2230.814991,1,150.0
9048,1,0,1,0,679.6116505,1,30.1
9049,0,0,3,0,1725.8116710000004,1,160.0
9050,0,0,2,0,958.1337221,1,46.0
9051,0,0,2,0,875.0341810000001,1,32.0
9052,0,1,2,0,1118.899273,1,43.1
9053,0,0,3,0,2388.535032,1,210.0
9054,1,1,3,0,1350.795795,1,230.0
9055,0,0,2,0,1169.064748,1,65.0
9056,0,0,3,0,1922.54875,1,140.0
9057,0,0,7,0,1800.107469,1,67.0
9058,1,0,3,0,1543.209877,1,90.0
9059,1,0,3,0,1405.090138,1,53.0
9060,1,1,3,0,1669.865643,1,87.0
9061,0,0,2,0,700.1166861,1,30.0
9062,0,1,3,0,1152.073733,1,170.0
9063,0,1,2,0,1489.629884,1,130.0
9064,0,0,3,0,1737.2078329999995,1,82.5
9065,0,0,3,0,2627.2578,1,160.0
9066,1,1,2,0,1279.411765,1,43.5
9067,1,1,4,0,1384.335155,0,190.0
9068,0,1,2,0,57991.15603,0,4590.0
9069,0,0,2,0,806.6477503,1,19.9
9070,0,1,3,0,1508.12065,1,130.0
9071,0,0,3,0,1485.148515,1,60.0
9072,0,1,3,0,1895.287958,1,90.5
9073,0,0,1,0,665.7534247000001,1,24.3
9074,0,1,3,0,1726.320635,1,300.0
9075,0,0,1,0,405.0155348,1,73.0
9076,0,0,3,0,1250.0,1,62.0
9077,0,0,3,0,1435.195407,1,65.0
9078,0,0,1,0,650.026001,1,75.0
9079,0,0,2,0,1450.133175,1,98.0
9080,0,0,3,0,1689.996586,1,99.0
9081,0,0,4,0,4000.0,1,380.0
9082,1,0,1,0,533.0490405,1,17.5
9083,1,0,2,0,1005.025126,1,30.0
9084,0,0,2,0,1000.0,1,55.0
9085,1,1,3,0,1453.128123,0,72.7
9086,0,1,3,0,1598.990112,1,76.0
9087,0,0,2,0,1269.2050769999996,1,38.0
9088,1,0,1,0,743.0701141,1,31.9
9089,0,0,2,0,949.754902,1,31.0
9090,0,0,1,0,271.7490425,1,14.9
9091,0,0,2,0,860.0727754000002,1,78.0
9092,0,1,3,0,1157.048116,1,82.0
9093,0,0,2,0,904.2657755,1,46.0
9094,0,0,2,0,1261.222745,1,59.0
9095,0,1,3,0,1638.115632,1,45.9
9096,0,1,2,0,1038.48947,1,42.9
9097,0,0,2,0,800.0,1,21.0
9098,1,1,2,0,957.9691055,1,160.0
9099,0,0,1,0,850.0188893,1,45.0
9100,1,0,2,0,1100.0,1,44.0
9101,0,1,3,0,1550.120565,1,90.0
9102,1,1,2,0,1110.388202,0,51.2
9103,1,1,2,0,550.8919202999998,0,84.0
9104,0,1,3,0,1589.371981,1,65.8
9105,0,0,2,0,1000.0,1,65.0
9106,0,0,2,0,980.0718719,1,90.0
9107,0,0,2,0,569.9481865,1,16.5
9108,1,1,1,0,326.3049488,0,60.2
9109,0,1,3,0,1849.65035,1,52.9
9110,0,0,3,0,1705.029838,1,100.0
9111,0,0,3,0,1400.0,1,210.0
9112,0,0,3,0,1585.304479,1,63.0
9113,1,1,2,0,1204.030886,1,92.0
9114,0,1,2,0,1163.016088,1,60.0
9115,0,0,1,0,630.0866369,1,24.0
9116,1,1,3,0,1350.166579,1,77.0
9117,0,0,2,0,1080.1828,1,26.0
9118,0,0,2,0,1010.10101,1,52.0
9119,0,0,3,0,1744.186047,1,60.0
9120,1,1,3,0,1344.164572,1,230.0
9121,0,0,4,0,562.5,1,36.0
9122,0,0,2,0,1150.180743,1,70.0
9123,0,0,2,0,850.0137099,1,31.0
9124,0,1,2,0,719.3717277000002,1,68.7
9125,0,0,5,0,4098.360656,1,250.0
9126,0,0,2,0,1130.125928,1,70.0
9127,0,0,2,0,1030.131342,1,80.0
9128,1,0,1,0,369.5228822,1,75.9
9129,1,1,2,0,1044.998934,1,49.0
9130,0,1,1,0,471.3781408,1,68.1
9131,1,1,2,0,653.2532008999998,0,100.0
9132,0,1,3,0,1625.320787,1,76.0
9133,0,0,2,0,750.0163047,1,230.0
9134,0,0,2,0,1060.10929,1,48.5
9135,0,0,1,0,709.9391481,1,56.0
9136,1,1,2,0,1126.190476,0,47.3
9137,0,0,3,0,1680.096005,1,98.0
9138,0,0,3,0,2250.58784,1,67.0
9139,0,0,4,0,1878.094588,1,110.0
9140,1,0,3,0,1050.0,0,210.0
9141,0,0,2,0,1156.169111,1,67.0
9142,0,1,2,0,1150.121065,1,38.0
9143,0,0,2,0,825.1473477000002,1,42.0
9144,0,0,4,0,2200.0,1,110.0
9145,0,0,3,0,2064.135643,1,280.0
9146,0,0,2,0,690.1311249,1,20.0
9147,1,1,1,0,619.000628,1,69.0
9148,0,0,2,0,830.1578661,1,30.5
9149,0,0,1,0,365.0659927,1,13.0
9150,0,0,3,0,1733.3333329999996,1,130.0
9151,0,1,2,0,1192.072716,1,160.0
9152,1,0,2,0,1200.0,1,36.0
9153,0,0,2,0,1150.086256,1,60.0
9154,0,0,3,0,1335.311573,1,45.0
9155,0,0,3,0,2063.357204,1,170.0
9156,1,0,1,1,196.9420818,1,38.9
9157,0,1,2,0,1156.905278,1,80.0
9158,0,0,4,0,1954.697022,1,170.0
9159,0,0,2,0,1205.908954,1,80.0
9160,0,0,2,0,911.1617312,1,40.0
9161,0,0,2,0,728.5818369,1,170.0
9162,0,1,2,0,1170.246874,1,36.5
9163,0,0,3,0,1280.367695,1,39.0
9164,1,1,2,0,1000.0,1,40.0
9165,1,0,2,0,823.8507055,1,18.1
9166,0,0,3,0,1965.188097,1,70.0
9167,0,0,5,0,4601.226994,1,150.0
9168,0,1,2,0,1127.094765,1,76.0
9169,0,1,2,0,975.0152346,1,64.0
9170,0,0,1,0,1380.175659,1,55.0
9171,0,0,2,0,1021.624383,1,180.0
9172,0,0,1,0,410.0041,1,10.0
9173,1,1,2,0,950.1797637,1,37.0
9174,0,0,1,0,1000.0,1,28.0
9175,0,0,5,0,4588.659456,1,140.0
9176,1,0,3,0,1486.084842,1,55.0
9177,0,1,2,0,1149.602824,1,52.1
9178,0,1,2,0,1017.369727,1,41.0
9179,1,1,3,0,1354.916067,1,56.5
9180,0,1,3,0,1930.261519,1,310.0
9181,0,0,2,0,1250.0,1,62.0
9182,0,0,2,0,1141.552511,1,120.0
9183,0,0,2,0,850.1335924000001,1,35.0
9184,1,0,3,0,1034.958602,1,45.0
9185,0,0,3,0,1549.333333,1,58.1
9186,0,0,2,0,625.9328807,1,130.0
9187,0,0,3,0,1350.074254,1,100.0
9188,0,0,3,0,1880.020509,1,220.0
9189,0,0,2,0,1200.0,1,45.0
9190,0,0,1,0,750.1071582000002,1,17.5
9191,1,1,3,0,1675.722047,1,58.6
9192,0,1,3,0,1378.043179,1,300.0
9193,0,0,2,0,858.0534445000002,1,70.0
9194,1,1,3,0,1623.404255,1,76.3
9195,0,0,3,0,1100.173712,1,38.0
9196,0,0,2,0,1487.462813,1,35.0
9197,0,0,2,0,1324.913323,1,53.5
9198,0,0,2,0,614.0550375,1,27.0
9199,1,1,2,0,924.150988,0,78.1
9200,0,0,2,0,950.1797637,1,37.0
9201,0,0,2,0,1189.846642,1,22.5
9202,1,1,3,0,1689.569723,1,150.0
9203,0,1,1,0,500.0,1,27.0
9204,1,1,3,0,1687.010023,1,340.0
9205,0,0,2,0,1250.0,1,41.0
9206,0,0,1,0,542.5030255,1,130.0
9207,1,1,3,0,1046.9096029999996,1,260.0
9208,0,0,1,0,700.0785135,1,53.5
9209,0,0,2,0,818.1074447999998,1,30.0
9210,1,1,2,0,1016.191315,1,150.0
9211,0,0,2,0,710.1355712999998,1,22.0
9212,1,1,2,0,1119.938493,1,43.7
9213,0,0,3,0,1868.829337,1,53.0
9214,0,0,3,0,1497.222222,1,53.9
9215,0,1,2,0,759.0890931,1,57.0
9216,0,0,3,0,1435.26655,1,49.0
9217,0,0,2,0,1150.086256,1,20.0
9218,1,0,3,0,1676.197284,1,93.8
9219,0,0,1,0,775.0269107,1,36.0
9220,0,0,2,0,1050.105011,1,35.0
9221,0,0,2,0,1258.574036,1,200.0
9222,0,0,2,0,1200.0,1,30.0
9223,0,0,1,0,720.2095155000002,1,16.5
9224,0,0,3,0,1800.180018,1,80.0
9225,0,0,3,0,1149.425287,1,18.0
9226,0,1,3,0,1289.98968,1,75.0
9227,0,0,3,0,1250.0,1,310.0
9228,0,0,3,0,1346.1538460000004,1,70.0
9229,0,0,4,0,2424.242424,1,120.0
9230,0,0,1,0,760.0,1,57.0
9231,1,0,2,0,1199.19042,1,71.1
9232,0,0,3,0,2233.980012,1,190.0
9233,0,0,4,0,3931.137319,1,580.0
9234,1,1,1,0,409.632572,0,33.0
9235,0,0,2,0,700.280112,1,15.0
9236,0,0,2,0,1170.194459,1,68.0
9237,0,0,3,0,1480.300615,1,65.0
9238,1,1,3,0,1450.292398,1,62.0
9239,1,0,2,0,1189.510679,0,44.0
9240,0,0,3,0,1601.097896,1,70.0
9241,0,1,4,0,2630.976893,1,230.0
9242,0,0,3,0,1000.0,1,36.0
9243,1,0,1,0,501.156515,1,13.0
9244,0,1,4,0,2733.485194000001,1,180.0
9245,0,0,6,0,2799.736495,1,85.0
9246,1,1,2,0,950.0206526,1,46.0
9247,0,0,2,0,1100.016923,1,65.0
9248,0,1,3,0,1941.747573,1,110.0
9249,1,1,3,0,884.8195737,0,230.0
9250,0,0,1,0,500.0,1,10.0
9251,1,1,1,0,315.0787696999999,0,12.6
9252,0,0,5,0,5000.0,1,200.0
9253,0,0,4,0,2539.088601000001,1,190.0
9254,0,0,4,0,3160.806006,1,240.0
9255,0,1,2,0,950.0,1,38.0
9256,0,0,4,0,2574.959945,1,450.0
9257,0,0,2,0,1434.514417,1,100.0
9258,0,0,2,0,1100.052383,1,21.0
9259,0,0,1,0,546.875,1,10.5
9260,0,1,3,0,1074.691026,1,20.0
9261,0,0,1,0,500.0,1,150.0
9262,1,0,3,0,1350.074254,1,100.0
9263,0,1,1,0,585.0585058999999,1,32.5
9264,0,0,3,0,1305.104408,1,90.0
9265,1,1,3,0,1500.0,0,69.0
9266,0,0,2,0,1400.233372,1,60.0
9267,0,0,1,0,614.0934446,1,120.0
9268,0,1,1,0,500.0,1,13.0
9269,0,0,3,0,980.0918836,1,32.0
9270,1,1,4,0,3764.705882,0,960.0
9271,1,1,2,0,1050.0,1,48.3
9272,0,0,2,0,1265.1265130000004,1,46.0
9273,0,0,2,0,1115.1379980000004,1,80.0
9274,0,0,2,0,959.9638602,1,170.0
9275,1,0,4,0,2301.656495,1,660.0
9276,0,1,1,0,408.0118694,1,22.0
9277,0,1,2,0,1150.086256,1,60.0
9278,1,1,2,0,1373.913043,0,63.2
9279,0,0,2,0,1186.083289,1,90.0
9280,0,0,3,0,1350.063532,1,85.0
9281,1,0,2,0,1158.655182,1,41.7
9282,0,0,2,0,1350.048216,1,70.0
9283,0,1,3,0,1900.029231,1,650.0
9284,0,0,4,0,3052.503053,1,250.0
9285,1,1,1,0,400.0,0,24.0
9286,0,0,3,0,1686.874012,1,160.0
9287,0,0,3,0,1545.117429,1,150.0
9288,0,0,2,0,850.4606662,1,12.0
9289,0,0,3,0,1574.80315,1,30.0
9290,1,1,3,0,1560.14513,1,55.9
9291,0,0,3,0,1050.105011,1,35.0
9292,0,0,3,0,1588.677065,1,110.0
9293,0,1,4,0,2631.578947,1,230.0
9294,1,1,4,0,2138.271605,1,86.6
9295,0,0,3,0,1400.0,1,35.0
9296,0,1,2,0,1246.231156,1,62.0
9297,0,1,3,0,2393.031492,1,250.0
9298,0,0,3,0,1175.406872,1,26.0
9299,0,0,2,0,881.0136607000002,1,44.5
9300,0,0,3,0,1150.012778,1,45.0
9301,0,0,4,0,2036.141512,1,160.0
9302,0,0,2,0,825.1561106,1,37.0
9303,0,0,2,0,669.8764915,1,32.0
9304,0,0,2,0,1250.0,1,30.0
9305,0,0,2,0,1264.658542,1,110.0
9306,0,0,2,0,1000.0,1,47.0
9307,0,0,2,0,610.1281269,1,20.0
9308,0,0,2,0,1000.0,1,72.0
9309,0,0,3,0,1694.915254,1,90.0
9310,0,0,1,0,508.0313784,1,68.0
9311,0,0,3,0,1685.122773,1,70.0
9312,0,0,3,0,1989.719781,1,120.0
9313,0,1,1,0,760.0434311,1,28.0
9314,0,0,3,0,1719.804207,1,130.0
9315,0,0,2,0,919.3993258,1,150.0
9316,0,0,2,0,900.0,1,31.5
9317,0,1,4,0,2857.142857,1,170.0
9318,0,0,2,0,1044.1226,1,62.0
9319,0,0,3,0,1259.974801,1,90.0
9320,0,0,2,0,1163.112711,1,42.0
9321,1,1,2,0,583.0009205,0,190.0
9322,0,0,2,0,890.1061279999999,1,26.0
9323,1,1,2,0,829.6405711,0,33.7
9324,0,0,3,0,1553.277415,1,150.0
9325,0,0,2,0,950.0285009,1,50.0
9326,1,0,3,0,1829.914283,1,190.0
9327,0,1,3,0,1639.3442619999996,1,100.0
9328,0,0,2,0,1150.159744,1,54.0
9329,0,0,2,0,999.6227839,1,26.5
9330,0,0,1,0,680.0832755,1,49.0
9331,0,0,3,0,1300.2022539999996,1,45.0
9332,0,0,3,0,1076.040172,1,45.0
9333,0,0,3,0,1537.232981,1,77.0
9334,0,0,2,0,960.0548603,1,56.0
9335,0,0,2,0,982.239942,1,27.1
9336,0,0,4,0,2787.132737,1,240.0
9337,0,0,3,0,1585.550807,1,230.0
9338,0,0,2,0,910.9756098,0,74.7
9339,0,0,2,0,1074.972437,1,39.0
9340,0,0,3,0,1597.237211,1,74.0
9341,0,0,2,0,1223.362273,1,31.0
9342,0,0,3,0,1600.365798,1,35.0
9343,0,0,1,0,575.1533742,1,15.0
9344,0,0,2,0,1200.0,1,27.0
9345,0,0,2,0,1315.0,0,26.3
9346,0,0,3,0,1600.0,1,78.0
9347,0,0,2,0,800.0,1,30.0
9348,0,0,3,0,1355.01355,1,55.0
9349,0,0,4,0,2624.425907,1,280.0
9350,1,0,2,0,596.0982659,1,16.5
9351,0,1,2,0,1372.212693,1,80.0
9352,0,0,2,0,1556.0165980000004,1,90.0
9353,0,1,2,0,1165.660998,1,170.0
9354,0,0,2,0,684.9315068,1,26.0
9355,0,0,2,0,1243.118451,1,70.0
9356,0,0,3,0,1400.258509,1,65.0
9357,0,0,1,0,690.0012545,1,55.0
9358,1,1,2,0,796.6666667000002,1,23.9
9359,1,0,3,0,1366.136035,1,47.2
9360,0,0,2,0,1000.0,1,45.0
9361,1,1,3,0,977.7163586,0,56.6
9362,0,0,2,0,1050.241272,1,37.0
9363,1,1,2,0,1094.152626,1,55.2
9364,0,0,3,0,1107.113202,1,40.0
9365,0,0,3,0,1250.0,1,30.0
9366,0,0,3,0,1700.0,1,85.0
9367,0,1,2,0,1197.5,0,47.9
9368,0,0,3,0,1824.921585,1,320.0
9369,0,0,3,0,1739.3376219999998,1,73.0
9370,0,1,2,0,1060.0706710000004,1,81.0
9371,0,0,1,0,448.2173175,1,13.2
9372,1,1,3,0,617.4745292,0,60.0
9373,0,0,3,0,1300.0,1,65.0
9374,0,1,2,0,1225.074938,1,94.0
9375,0,1,2,0,888.0994671,1,25.0
9376,0,1,3,0,1446.879643,1,77.9
9377,0,1,2,0,1425.081433,1,35.0
9378,0,1,2,0,888.9192793,1,260.0
9379,1,1,1,0,849.9906594,1,91.0
9380,0,0,1,0,418.0213655,1,18.0
9381,0,1,2,0,900.0620732000001,1,29.0
9382,0,0,2,0,1195.652174,1,110.0
9383,0,0,2,0,1200.030001,1,160.0
9384,0,0,3,0,1801.456497,1,47.0
9385,0,0,2,0,1049.868766,1,60.0
9386,0,1,1,0,658.9473684,1,31.3
9387,0,0,2,0,847.9366874,1,30.0
9388,0,0,3,0,1814.196242,1,86.9
9389,0,0,2,0,648.0093961,1,160.0
9390,0,0,1,0,54.99945001,1,35.0
9391,1,0,2,0,1005.025126,1,34.0
9392,0,0,1,0,745.0050796,1,66.0
9393,0,1,2,0,1019.969938,1,95.0
9394,0,0,2,0,940.2283412,1,28.0
9395,0,0,3,0,1314.108414,1,72.0
9396,1,1,1,0,680.0077715,0,70.0
9397,0,0,2,0,1175.088132,1,80.0
9398,0,0,2,0,1192.078446,1,62.0
9399,0,0,2,0,890.2077151000002,1,30.0
9400,0,1,2,0,1346.181097,1,95.0
9401,0,0,3,0,1350.435624,1,27.9
9402,0,0,2,0,1065.162907,1,68.0
9403,0,1,3,0,1718.58217,1,48.0
9404,0,0,2,0,850.0877075,1,63.0
9405,1,1,3,0,1348.604614,1,83.6
9406,0,1,2,0,1050.052503,1,90.0
9407,1,1,2,0,1084.615385,0,42.3
9408,0,0,1,0,665.0901567000002,1,22.5
9409,0,0,2,0,720.0620361,1,65.0
9410,0,0,2,0,749.2085825,1,21.3
9411,0,0,3,0,1065.2463380000004,1,40.0
9412,0,0,3,0,1969.254224,1,310.0
9413,0,0,2,0,1230.0123,1,30.0
9414,0,0,2,0,1049.723757,1,38.0
9415,0,1,3,0,1486.013986,1,34.0
9416,0,0,2,0,1250.0,1,27.9
9417,0,1,2,0,1090.342679,1,21.0
9418,0,0,3,0,1350.2285,1,65.0
9419,0,0,2,0,1157.109797,1,90.0
9420,1,0,3,0,2180.376611,1,110.0
9421,0,1,4,0,2020.930233,0,86.9
9422,0,0,3,0,2412.545235,1,80.0
9423,1,1,1,0,322.5123127,0,60.9
9424,1,1,2,0,650.0,1,130.0
9425,0,0,2,0,1067.101877,1,170.0
9426,0,0,2,0,1005.356407,1,48.8
9427,0,0,3,0,1259.731069,1,35.6
9428,1,1,2,0,829.0322581,0,25.7
9429,0,0,2,0,1070.009172,1,70.0
9430,0,0,2,0,1009.174312,1,44.0
9431,0,0,3,0,1700.6802719999996,1,40.0
9432,0,0,3,0,1500.0,1,45.0
9433,0,1,3,0,1695.2417649999998,1,88.0
9434,0,0,3,0,2256.06317,1,120.0
9435,0,0,3,0,1450.039547,1,55.0
9436,0,1,3,0,1853.129621,1,75.2
9437,0,0,3,0,1638.576779,1,140.0
9438,0,0,2,0,1150.086256,1,40.0
9439,0,1,2,0,1090.066767,1,80.0
9440,1,1,2,0,1334.986173,1,140.0
9441,1,0,3,0,1448.979592,0,35.5
9442,0,1,2,0,1199.949476,1,190.0
9443,0,1,2,0,1244.997777,1,140.0
9444,0,1,2,0,973.0250482,1,50.5
9445,0,0,3,0,1434.375,1,45.9
9446,0,0,4,0,3774.534474,1,300.0
9447,0,0,3,0,1531.213192,1,52.0
9448,1,1,3,0,1590.974834,1,110.0
9449,0,0,3,0,1480.974541,1,54.1
9450,0,0,3,0,1545.064378,1,270.0
9451,1,0,2,0,956.5217391,1,110.0
9452,0,1,3,0,1597.6567699999996,1,120.0
9453,0,0,7,0,600.0905797,1,26.5
9454,0,0,3,0,147913.1886,0,8860.0
9455,0,1,3,0,1863.459258,1,110.0
9456,0,0,1,0,557.0409982000001,1,12.5
9457,0,0,3,0,1301.78421,1,170.0
9458,0,0,2,0,985.1138354,1,45.0
9459,0,0,2,0,1261.171797,1,63.5
9460,1,1,1,0,250.6544867,0,45.0
9461,0,1,2,0,1126.549005,1,120.0
9462,1,1,4,0,2494.387628,1,100.0
9463,0,0,3,0,1176.124669,1,40.0
9464,0,1,3,0,1829.473684,1,86.9
9465,0,1,3,0,884.8382957999999,1,200.0
9466,1,1,1,0,350.2129673,0,7.4
9467,1,1,3,0,990.4827527,1,230.0
9468,0,0,2,0,985.2216749,1,40.0
9469,0,0,3,0,1246.231156,1,62.0
9470,0,0,3,0,1680.0079059999996,1,340.0
9471,0,0,3,0,1700.1020059999996,1,150.0
9472,0,0,3,0,1573.200074,1,85.0
9473,0,0,3,0,1433.785193,1,110.0
9474,0,0,2,0,1134.081512,1,96.0
9475,0,1,3,0,991.1348494,1,180.0
9476,0,0,2,0,800.0,1,70.0
9477,0,0,2,0,1200.120012,1,40.0
9478,0,0,2,0,1200.171453,1,56.0
9479,0,0,4,0,1718.8037129999998,1,100.0
9480,0,0,2,0,1170.194459,1,68.0
9481,0,0,3,0,850.0303582,1,42.0
9482,0,1,3,0,2000.0,1,102.0
9483,0,0,1,0,850.0510031,1,25.0
9484,0,0,3,0,1750.087504,1,300.0
9485,0,0,2,0,945.1795841,1,40.0
9486,0,1,1,0,35891.45025,0,8610.0
9487,0,0,2,0,821.9567691000002,1,28.9
9488,0,0,2,0,1135.0737800000004,1,50.0
9489,0,0,3,0,1668.613382,1,100.0
9490,0,0,2,0,1000.0,1,47.8
9491,0,1,4,0,2724.088727,1,210.0
9492,0,1,3,0,1086.56284,0,300.0
9493,0,0,2,0,1180.092355,1,46.0
9494,0,0,2,0,991.9121013,1,130.0
9495,0,1,2,0,965.0495566,1,37.0
9496,0,0,3,0,1930.200819,1,99.0
9497,1,0,2,0,1250.0,1,45.0
9498,0,0,2,0,911.7647059,1,77.5
9499,0,1,2,0,890.1515152000002,1,47.0
9500,0,0,2,0,2250.432776,1,39.0
9501,0,0,1,0,675.024108,1,42.0
9502,1,1,2,0,513.6586505,1,110.0
9503,0,0,2,0,1020.007846,1,52.0
9504,0,0,8,0,6600.0066,1,2000.0
9505,0,1,2,0,968.9922481,1,100.0
9506,0,1,1,0,546.5985057,1,13.9
9507,0,0,3,0,1650.064169,1,270.0
9508,1,0,2,0,1000.0,1,29.5
9509,0,0,3,0,1500.0,1,90.0
9510,0,0,2,0,1223.404255,1,230.0
